"intratherm_id","genus_species","genus","species","phylum","class","order","family","extractor","ref","original_compilation","population_id","acclim_temp","latitude","longitude","coordinates_source","genus_from_study","species_from_study","location_description","acclim_time","parameter_value","parameter_tmax_or_tmin","error_estimate","error_type","sample_size","metric_type","metric_description","ramping_rate","ramping_to_reach_st","duration_of_chronic_exposure","temp_before_pretreament_held_or_ff_for_field_fresh","timing_of_collection","elevation_of_collection","life_stage.x","notes.x","record_number","record","realm_general2","acclim_time_original","acclim_time_units","dispersal_type_walking_may_need_to_be_reworded_to_something_that_encaptures_slithering","age_maturity_days_female","age_maturity_days_female_reference","age_maturity_days_male","age_maturity_days_male_reference","age_maturity.days_unknown_sex","dispersal_distance_category","logic_source_for_dispersal_distance","logic_source_for_dispersal_distance2","maximum_body_size_svl_hbl_cm","source_for_maximum_body_size","average_body_size_female","average_body_size_female_reference","average_body_size_male","average_body_size_male_reference","average_body_size_unknown_sex","season_inactive","logic_source_for_season_inactive","migratory","source_logic_for_migration_info","season_when_away_10km","season_when_away_100km","logic_source_season_when_away","data_gatherer","Home.range.size_Km2","logic.source_for_Home.range.size","lifespan_days","lifespan_days_reference","Notes","is.nocturnal","is.nocturnal_source","seasonal","annual","interannual","total","proportion_seasonal","proportion_annual","proportion_interannual"
97,"Ambassis ambassis","Ambassis","ambassis","Chordata","Teleostei","Perciformes","Chandidae",NA,"Rajaguru 2002","Comte","Ambassis ambassis_11.49_NA_79.76",28,11.49,79.76,"","Ambassis","ambassis","Vellar Brackish Tamil Nadu India",NA,40.5,"tmax",NA,"SD",10,"critical","OS","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"days",NA,"365","12 months (Milton+ D. A.+ & Arthington+ A. H. (1985). Reproductive strategy and growth of the Australian smelt+ Retropinna semoni (Weber)(Pisces: Retropinnidae)+ and the olive perchlet+ Ambassis nigripinnis (de Vis)(Pisces: Ambassidae)+ in Brisbane+ south-eastern Queensland. Marine and Freshwater Research+ 36(3)+ 329-341.)","365","12 months (Milton+ D. A.+ & Arthington+ A. H. (1985). Reproductive strategy and growth of the Australian smelt+ Retropinna semoni (Weber)(Pisces: Retropinnidae)+ and the olive perchlet+ Ambassis nigripinnis (de Vis)(Pisces: Ambassidae)+ in Brisbane+ south-eastern Queensland. Marine and Freshwater Research+ 36(3)+ 329-341.)","Y","unk","classified as resident species in estuaries (http://dx.doi.org/10.4314/wsa.v41i1.12)",NA,"15","TL male/unsexed -fishbase",NA,NA,NA,NA,NA,"","no dormancy reported","non-migratory","IUCN Red List",NA,NA,NA,"Nikki","unk",NA,"1095","males 2 years+ females potentially 3 (Milton+ D. A.+ & Arthington+ A. H. (1985). Reproductive strategy and growth of the Australian smelt+ Retropinna semoni (Weber)(Pisces: Retropinnidae)+ and the olive perchlet+ Ambassis nigripinnis (de Vis)(Pisces: Ambassidae)+ in Brisbane+ south-eastern Queensland. Marine and Freshwater Research+ 36(3)+ 329-341.)",NA,NA,NA,2.47186731901512,2.56008977132623,0.193451169491405,5.22540825983275,0.473047692371933,0.489931053044297,0.0370212545837704
159,"Ameiurus melas","Ameiurus","melas","Chordata","Teleostei","Siluriformes","Ictaluridae",NA,"Spotila et al. 1979","Comte","Ameiurus melas_42.08_NA_-81.34",23,42.08,-81.34,"","Ameiurus","melas","Lake Erie",NA,35,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"days",NA,"730","AnAge","730","AnAge",NA,"unk","LARVAE: ""fry remain close to adult for around two weeks"" implies no large dispersal of larvae",NA,"66","TL male/unsexed -fishbase","26.6","TL male/unsexed -fishbase","26.6","TL male/unsexed -fishbase","Y","","no dormancy reported","non-migratory","IUCN Red List",NA,NA,NA,"Nikki","kunk","https://animaldiversity.org/accounts/Ameiurus_melas/","3650","5 years average+ 10 years max (fishbase + ADW)",NA,NA,NA,17.2135548940873,70.3208886468241,1.14890648352087,88.6833500244323,0.194101315403004,0.792943530295717,0.0129551543012792
160,"Ameiurus melas","Ameiurus","melas","Chordata","Teleostei","Siluriformes","Ictaluridae",NA,"Beitinger et al. 2000","Comte","Ameiurus melas_39.016739_NA_-90.992256",26,39.016739,-90.992256,"inferred","Ameiurus","melas","Cuivre River, Missouri, United States",NA,38.1,"tmax",0.39,"SD",7,"critical","LOE","0.017",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"days",NA,"730","AnAge","730","AnAge",NA,"unk","LARVAE: ""fry remain close to adult for around two weeks"" implies no large dispersal of larvae",NA,"66","TL male/unsexed -fishbase","26.6","TL male/unsexed -fishbase","26.6","TL male/unsexed -fishbase","Y","","no dormancy reported","non-migratory","IUCN Red List",NA,NA,NA,"Nikki","kunk","https://animaldiversity.org/accounts/Ameiurus_melas/","3650","5 years average+ 10 years max (fishbase + ADW)",NA,NA,NA,10.7276057143408,64.4676322665566,1.59780117303577,76.7930391539332,0.13969502747296,0.839498383926829,0.0208065886002109
163,"Ameiurus natalis","Ameiurus","natalis","Chordata","Teleostei","Siluriformes","Ictaluridae",NA,"Spotila et al. 1979","Comte","Ameiurus natalis_42.08_NA_-81.34",22.2,42.08,-81.34,"","Ameiurus","natalis","Lake Erie",NA,36.4,"tmax",NA,"SD",NA,"critical","LOE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"days",NA,"730","AnAge","730","AnAge",NA,"unk","LARVAE: ""young fry are herded into tight schools by the male and protected until they are approximately two inches long."" (https://animaldiversity.org/accounts/Ameiurus_natalis/)",NA,"60","TL male/unsexed -fishbase","22.5","TL male/unsexed -fishbase","22.5","TL male/unsexed -fishbase","Y","","found to move under the ice (DOI: 10.2307/1439630)","non-migratory","IUCN Red List",NA,NA,NA,"Nikki","kunk","https://animaldiversity.org/accounts/Ameiurus_natalis/","2555","4 years avergae+ 7 years max (https://animaldiversity.org/accounts/Ameiurus_natalis/)",NA,NA,NA,17.2135548940873,70.3208886468241,1.14890648352087,88.6833500244323,0.194101315403004,0.792943530295717,0.0129551543012792
167,"Ameiurus natalis","Ameiurus","natalis","Chordata","Teleostei","Siluriformes","Ictaluridae",NA,"Beitinger et al. 2000","Comte","Ameiurus natalis_39.201_NA_-92.177",26,39.201,-92.177,"inferred","Ameiurus","natalis","centroid of Salt River, Lamine River, Missouri, United States",NA,37.9,"tmax",0.44,"SD",7,"critical","LOE","0.017",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"days",NA,"730","AnAge","730","AnAge",NA,"unk","LARVAE: ""young fry are herded into tight schools by the male and protected until they are approximately two inches long."" (https://animaldiversity.org/accounts/Ameiurus_natalis/)",NA,"60","TL male/unsexed -fishbase","22.5","TL male/unsexed -fishbase","22.5","TL male/unsexed -fishbase","Y","","found to move under the ice (DOI: 10.2307/1439630)","non-migratory","IUCN Red List",NA,NA,NA,"Nikki","kunk","https://animaldiversity.org/accounts/Ameiurus_natalis/","2555","4 years avergae+ 7 years max (https://animaldiversity.org/accounts/Ameiurus_natalis/)",NA,NA,NA,12.2786193389631,33.1668377516161,4.57555854609513,50.0210156366743,0.245469212943383,0.663058063285282,0.0914727237713349
277,"Anguilla australis","Anguilla","australis","Chordata","Teleostei","Anguilliformes","Anguillidae",NA,"Simons 1984","Comte","Anguilla australis_-37.27_NA_174.87",12,-37.27,174.87,"","Anguilla","australis","Lower Waikato River New Zealand",7,33.4,"tmax",1,"SD",13,"critical","LOE","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater","7","days",NA,"6570","18-24 years (https://fishesofaustralia.net.au/)","5110","14 years (https://fishesofaustralia.net.au/)",NA,"100+","LARVAL: larval transport duration is 7-8 months (IUCN Red List) MIGRATION: 3715 m linear distance travelled during ontogenetic migration (10.1111/j.1095-8649.1979.tb03557.x)",NA,"130","TL male/unsexed - fishbase",NA,NA,NA,NA,NA,"","no dormancy reported","non-migratory","IUCN Red List",NA,NA,"ontogenetic migrant DISTANCE: 3000km+ (https://doi.org/10.3389/fphys.2015.00256 ) TIMING: catadromous eel+ spawn once before death+ age at spawning migration varies depending on growth rate+ occurs in late summer to early autumn (IUCN Red List)","Sarah/Nikki","0.5","of the eels recaptured in the study 81% were within 400m of initial capture site+ treated as radius (Beumer 1979) (adults)","11680","32 years max (AnAge)",NA,NA,NA,2.61032661213901,15.8557784536322,0.259875823935091,18.7259808897063,0.13939598825362,0.846726190046907,0.0138778216994734
278,"Anguilla australis","Anguilla","australis","Chordata","Teleostei","Anguilliformes","Anguillidae",NA,"Simons 1984","Comte","Anguilla australis_-37.27_NA_174.87",20,-37.27,174.87,"","Anguilla","australis","Lower Waikato River New Zealand",7,35.6,"tmax",1.53,"SD",16,"critical","LOE","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater","7","days",NA,"6570","18-24 years (https://fishesofaustralia.net.au/)","5110","14 years (https://fishesofaustralia.net.au/)",NA,"100+","LARVAL: larval transport duration is 7-8 months (IUCN Red List) MIGRATION: 3715 m linear distance travelled during ontogenetic migration (10.1111/j.1095-8649.1979.tb03557.x)",NA,"130","TL male/unsexed - fishbase",NA,NA,NA,NA,NA,"","no dormancy reported","non-migratory","IUCN Red List",NA,NA,"ontogenetic migrant DISTANCE: 3000km+ (https://doi.org/10.3389/fphys.2015.00256 ) TIMING: catadromous eel+ spawn once before death+ age at spawning migration varies depending on growth rate+ occurs in late summer to early autumn (IUCN Red List)","Sarah/Nikki","0.5","of the eels recaptured in the study 81% were within 400m of initial capture site+ treated as radius (Beumer 1979) (adults)","11680","32 years max (AnAge)",NA,NA,NA,2.61032661213901,15.8557784536322,0.259875823935091,18.7259808897063,0.13939598825362,0.846726190046907,0.0138778216994734
279,"Anguilla australis","Anguilla","australis","Chordata","Teleostei","Anguilliformes","Anguillidae",NA,"Simons 1984","Comte","Anguilla australis_-37.27_NA_174.87",21.5,-37.27,174.87,"","Anguilla","australis","Lower Waikato River New Zealand",7,36,"tmax",0.62,"SD",12,"critical","LOE","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater","7","days",NA,"6570","18-24 years (https://fishesofaustralia.net.au/)","5110","14 years (https://fishesofaustralia.net.au/)",NA,"100+","LARVAL: larval transport duration is 7-8 months (IUCN Red List) MIGRATION: 3715 m linear distance travelled during ontogenetic migration (10.1111/j.1095-8649.1979.tb03557.x)",NA,"130","TL male/unsexed - fishbase",NA,NA,NA,NA,NA,"","no dormancy reported","non-migratory","IUCN Red List",NA,NA,"ontogenetic migrant DISTANCE: 3000km+ (https://doi.org/10.3389/fphys.2015.00256 ) TIMING: catadromous eel+ spawn once before death+ age at spawning migration varies depending on growth rate+ occurs in late summer to early autumn (IUCN Red List)","Sarah/Nikki","0.5","of the eels recaptured in the study 81% were within 400m of initial capture site+ treated as radius (Beumer 1979) (adults)","11680","32 years max (AnAge)",NA,NA,NA,2.61032661213901,15.8557784536322,0.259875823935091,18.7259808897063,0.13939598825362,0.846726190046907,0.0138778216994734
313,"Bathygobius fuscus","Bathygobius","fuscus","Chordata","Teleostei","Perciformes","Gobiidae",NA,"Clifton et al. 2010","Comte","Bathygobius fuscus_-5.47_NA_123.76",27.76,-5.47,123.76,"","Bathygobius","fuscus","Hoga Island Indonesia",NA,41,"tmax",1.03,"SD",18,"critical","LOE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"days",NA,"unk","40.4 mm SL min (Kong+ Y. H.+ & Chen+ I. S. (2013). Reproductive biology of intertidal frillfin goby+ Bathygobius fuscus in Keelung+ Taiwan. Journal of Marine Science and Technology+ 21+ 213-215.)","unk",NA,NA,"0-1","MOVEMENT: based on daily movements+ fig 3 (Taru+ M.+ Kanda+ T.+ & Sunobe+ T. (2002). Alternative mating tactics of the gobiid fish Bathygobiusfuscus. Journal of ethology+ 20(1)+ 9-12.)",NA,"12","TL male/unsexed -fishbase",NA,NA,NA,NA,NA,"","tropical fish (fishbase)","non-migratory","non-amphidromous (https://doi.org/10.3989/scimar.2006.70s2165)",NA,NA,NA,"Nikki","unk","could calculate from fig 3 (Taru+ M.+ Kanda+ T.+ & Sunobe+ T. (2002). Alternative mating tactics of the gobiid fish Bathygobiusfuscus. Journal of ethology+ 20(1)+ 9-12.)","1460","3-4 year lifespan (Takegaki+ T.+ Kaneko+ T.+ & Matsumoto+ Y. (2012). Large-and small-size advantages in sneaking behaviour in the dusky frillgoby Bathygobius fuscus. Naturwissenschaften+ 99(4)+ 285-289.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,"Bathygobius fuscus","Bathygobius","fuscus","Chordata","Teleostei","Perciformes","Gobiidae",NA,"Clifton et al. 2010","Comte","Bathygobius fuscus_-5.47_NA_123.76",13,-5.47,123.76,"","Bathygobius","fuscus","Hoga Island Indonesia",14,39.1,"tmax",NA,"SD",5,"critical","LOE","0.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater","14","days",NA,"unk","40.4 mm SL min (Kong+ Y. H.+ & Chen+ I. S. (2013). Reproductive biology of intertidal frillfin goby+ Bathygobius fuscus in Keelung+ Taiwan. Journal of Marine Science and Technology+ 21+ 213-215.)","unk",NA,NA,"0-1","MOVEMENT: based on daily movements+ fig 3 (Taru+ M.+ Kanda+ T.+ & Sunobe+ T. (2002). Alternative mating tactics of the gobiid fish Bathygobiusfuscus. Journal of ethology+ 20(1)+ 9-12.)",NA,"12","TL male/unsexed -fishbase",NA,NA,NA,NA,NA,"","tropical fish (fishbase)","non-migratory","non-amphidromous (https://doi.org/10.3989/scimar.2006.70s2165)",NA,NA,NA,"Nikki","unk","could calculate from fig 3 (Taru+ M.+ Kanda+ T.+ & Sunobe+ T. (2002). Alternative mating tactics of the gobiid fish Bathygobiusfuscus. Journal of ethology+ 20(1)+ 9-12.)","1460","3-4 year lifespan (Takegaki+ T.+ Kaneko+ T.+ & Matsumoto+ Y. (2012). Large-and small-size advantages in sneaking behaviour in the dusky frillgoby Bathygobius fuscus. Naturwissenschaften+ 99(4)+ 285-289.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,"Bathygobius fuscus","Bathygobius","fuscus","Chordata","Teleostei","Perciformes","Gobiidae",NA,"Clifton et al. 2010","Comte","Bathygobius fuscus_-5.47_NA_123.76",21,-5.47,123.76,"","Bathygobius","fuscus","Hoga Island Indonesia",14,40.1,"tmax",NA,"SD",5,"critical","LOE","0.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater","14","days",NA,"unk","40.4 mm SL min (Kong+ Y. H.+ & Chen+ I. S. (2013). Reproductive biology of intertidal frillfin goby+ Bathygobius fuscus in Keelung+ Taiwan. Journal of Marine Science and Technology+ 21+ 213-215.)","unk",NA,NA,"0-1","MOVEMENT: based on daily movements+ fig 3 (Taru+ M.+ Kanda+ T.+ & Sunobe+ T. (2002). Alternative mating tactics of the gobiid fish Bathygobiusfuscus. Journal of ethology+ 20(1)+ 9-12.)",NA,"12","TL male/unsexed -fishbase",NA,NA,NA,NA,NA,"","tropical fish (fishbase)","non-migratory","non-amphidromous (https://doi.org/10.3989/scimar.2006.70s2165)",NA,NA,NA,"Nikki","unk","could calculate from fig 3 (Taru+ M.+ Kanda+ T.+ & Sunobe+ T. (2002). Alternative mating tactics of the gobiid fish Bathygobiusfuscus. Journal of ethology+ 20(1)+ 9-12.)","1460","3-4 year lifespan (Takegaki+ T.+ Kaneko+ T.+ & Matsumoto+ Y. (2012). Large-and small-size advantages in sneaking behaviour in the dusky frillgoby Bathygobius fuscus. Naturwissenschaften+ 99(4)+ 285-289.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,"Bathygobius fuscus","Bathygobius","fuscus","Chordata","Teleostei","Perciformes","Gobiidae",NA,"Clifton et al. 2010","Comte","Bathygobius fuscus_-5.47_NA_123.76",22,-5.47,123.76,"","Bathygobius","fuscus","Hoga Island Indonesia",14,40.4,"tmax",NA,"SD",5,"critical","LOE","0.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater","14","days",NA,"unk","40.4 mm SL min (Kong+ Y. H.+ & Chen+ I. S. (2013). Reproductive biology of intertidal frillfin goby+ Bathygobius fuscus in Keelung+ Taiwan. Journal of Marine Science and Technology+ 21+ 213-215.)","unk",NA,NA,"0-1","MOVEMENT: based on daily movements+ fig 3 (Taru+ M.+ Kanda+ T.+ & Sunobe+ T. (2002). Alternative mating tactics of the gobiid fish Bathygobiusfuscus. Journal of ethology+ 20(1)+ 9-12.)",NA,"12","TL male/unsexed -fishbase",NA,NA,NA,NA,NA,"","tropical fish (fishbase)","non-migratory","non-amphidromous (https://doi.org/10.3989/scimar.2006.70s2165)",NA,NA,NA,"Nikki","unk","could calculate from fig 3 (Taru+ M.+ Kanda+ T.+ & Sunobe+ T. (2002). Alternative mating tactics of the gobiid fish Bathygobiusfuscus. Journal of ethology+ 20(1)+ 9-12.)","1460","3-4 year lifespan (Takegaki+ T.+ Kaneko+ T.+ & Matsumoto+ Y. (2012). Large-and small-size advantages in sneaking behaviour in the dusky frillgoby Bathygobius fuscus. Naturwissenschaften+ 99(4)+ 285-289.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,"Bathygobius fuscus","Bathygobius","fuscus","Chordata","Teleostei","Perciformes","Gobiidae",NA,"Clifton et al. 2010","Comte","Bathygobius fuscus_-5.47_NA_123.76",28,-5.47,123.76,"","Bathygobius","fuscus","Hoga Island Indonesia",14,41.6,"tmax",NA,"SD",5,"critical","LOE","0.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater","14","days",NA,"unk","40.4 mm SL min (Kong+ Y. H.+ & Chen+ I. S. (2013). Reproductive biology of intertidal frillfin goby+ Bathygobius fuscus in Keelung+ Taiwan. Journal of Marine Science and Technology+ 21+ 213-215.)","unk",NA,NA,"0-1","MOVEMENT: based on daily movements+ fig 3 (Taru+ M.+ Kanda+ T.+ & Sunobe+ T. (2002). Alternative mating tactics of the gobiid fish Bathygobiusfuscus. Journal of ethology+ 20(1)+ 9-12.)",NA,"12","TL male/unsexed -fishbase",NA,NA,NA,NA,NA,"","tropical fish (fishbase)","non-migratory","non-amphidromous (https://doi.org/10.3989/scimar.2006.70s2165)",NA,NA,NA,"Nikki","unk","could calculate from fig 3 (Taru+ M.+ Kanda+ T.+ & Sunobe+ T. (2002). Alternative mating tactics of the gobiid fish Bathygobiusfuscus. Journal of ethology+ 20(1)+ 9-12.)","1460","3-4 year lifespan (Takegaki+ T.+ Kaneko+ T.+ & Matsumoto+ Y. (2012). Large-and small-size advantages in sneaking behaviour in the dusky frillgoby Bathygobius fuscus. Naturwissenschaften+ 99(4)+ 285-289.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,"Bathygobius fuscus","Bathygobius","fuscus","Chordata","Teleostei","Perciformes","Gobiidae",NA,"Clifton et al. 2010","Comte","Bathygobius fuscus_-5.47_NA_123.76",32,-5.47,123.76,"","Bathygobius","fuscus","Hoga Island Indonesia",14,41.3,"tmax",NA,"SD",5,"critical","LOE","0.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater","14","days",NA,"unk","40.4 mm SL min (Kong+ Y. H.+ & Chen+ I. S. (2013). Reproductive biology of intertidal frillfin goby+ Bathygobius fuscus in Keelung+ Taiwan. Journal of Marine Science and Technology+ 21+ 213-215.)","unk",NA,NA,"0-1","MOVEMENT: based on daily movements+ fig 3 (Taru+ M.+ Kanda+ T.+ & Sunobe+ T. (2002). Alternative mating tactics of the gobiid fish Bathygobiusfuscus. Journal of ethology+ 20(1)+ 9-12.)",NA,"12","TL male/unsexed -fishbase",NA,NA,NA,NA,NA,"","tropical fish (fishbase)","non-migratory","non-amphidromous (https://doi.org/10.3989/scimar.2006.70s2165)",NA,NA,NA,"Nikki","unk","could calculate from fig 3 (Taru+ M.+ Kanda+ T.+ & Sunobe+ T. (2002). Alternative mating tactics of the gobiid fish Bathygobiusfuscus. Journal of ethology+ 20(1)+ 9-12.)","1460","3-4 year lifespan (Takegaki+ T.+ Kaneko+ T.+ & Matsumoto+ Y. (2012). Large-and small-size advantages in sneaking behaviour in the dusky frillgoby Bathygobius fuscus. Naturwissenschaften+ 99(4)+ 285-289.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,"Bathygobius fuscus","Bathygobius","fuscus","Chordata","Teleostei","Perciformes","Gobiidae",NA,"Clifton et al. 2010","Comte","Bathygobius fuscus_-5.47_NA_123.76",36,-5.47,123.76,"","Bathygobius","fuscus","Hoga Island Indonesia",14,42.4,"tmax",NA,"SD",5,"critical","LOE","0.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater","14","days",NA,"unk","40.4 mm SL min (Kong+ Y. H.+ & Chen+ I. S. (2013). Reproductive biology of intertidal frillfin goby+ Bathygobius fuscus in Keelung+ Taiwan. Journal of Marine Science and Technology+ 21+ 213-215.)","unk",NA,NA,"0-1","MOVEMENT: based on daily movements+ fig 3 (Taru+ M.+ Kanda+ T.+ & Sunobe+ T. (2002). Alternative mating tactics of the gobiid fish Bathygobiusfuscus. Journal of ethology+ 20(1)+ 9-12.)",NA,"12","TL male/unsexed -fishbase",NA,NA,NA,NA,NA,"","tropical fish (fishbase)","non-migratory","non-amphidromous (https://doi.org/10.3989/scimar.2006.70s2165)",NA,NA,NA,"Nikki","unk","could calculate from fig 3 (Taru+ M.+ Kanda+ T.+ & Sunobe+ T. (2002). Alternative mating tactics of the gobiid fish Bathygobiusfuscus. Journal of ethology+ 20(1)+ 9-12.)","1460","3-4 year lifespan (Takegaki+ T.+ Kaneko+ T.+ & Matsumoto+ Y. (2012). Large-and small-size advantages in sneaking behaviour in the dusky frillgoby Bathygobius fuscus. Naturwissenschaften+ 99(4)+ 285-289.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,"Bathygobius fuscus","Bathygobius","fuscus","Chordata","Teleostei","Perciformes","Gobiidae",NA,"Clifton et al. 2010","Comte","Bathygobius fuscus_-5.47_NA_123.76",38,-5.47,123.76,"","Bathygobius","fuscus","Hoga Island Indonesia",14,42.6,"tmax",NA,"SD",5,"critical","LOE","0.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater","14","days",NA,"unk","40.4 mm SL min (Kong+ Y. H.+ & Chen+ I. S. (2013). Reproductive biology of intertidal frillfin goby+ Bathygobius fuscus in Keelung+ Taiwan. Journal of Marine Science and Technology+ 21+ 213-215.)","unk",NA,NA,"0-1","MOVEMENT: based on daily movements+ fig 3 (Taru+ M.+ Kanda+ T.+ & Sunobe+ T. (2002). Alternative mating tactics of the gobiid fish Bathygobiusfuscus. Journal of ethology+ 20(1)+ 9-12.)",NA,"12","TL male/unsexed -fishbase",NA,NA,NA,NA,NA,"","tropical fish (fishbase)","non-migratory","non-amphidromous (https://doi.org/10.3989/scimar.2006.70s2165)",NA,NA,NA,"Nikki","unk","could calculate from fig 3 (Taru+ M.+ Kanda+ T.+ & Sunobe+ T. (2002). Alternative mating tactics of the gobiid fish Bathygobiusfuscus. Journal of ethology+ 20(1)+ 9-12.)","1460","3-4 year lifespan (Takegaki+ T.+ Kaneko+ T.+ & Matsumoto+ Y. (2012). Large-and small-size advantages in sneaking behaviour in the dusky frillgoby Bathygobius fuscus. Naturwissenschaften+ 99(4)+ 285-289.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
